2022-10-15 22:45:47.800963,detailMain_shetland-sheepdog.png
2022-10-15 22:45:53.823492,detailMain_shih-tzu.png
2022-10-15 22:45:59.832083,detailMain_shikoku.png
2022-10-15 22:46:05.839100,detailMain_smooth-chihuahua.png
2022-10-15 22:46:11.847031,detailMain_spitz.png
2022-10-15 22:46:17.854958,detailMain_st-bernard.png
2022-10-15 22:46:23.863799,detailMain_staffordshire-bull-terrier.png
2022-10-15 22:46:29.870826,detailMain_standard-dachshund.png
2022-10-15 22:46:35.878498,detailMain_standard-poodle.png
2022-10-15 22:46:41.886809,detailMain_standard-schnauzer.png
2022-10-15 22:46:47.893540,detailMain_teacup-poodle.png
2022-10-15 22:46:53.900793,detailMain_tibetan-spaniel.png
2022-10-15 22:46:59.908253,detailMain_tiny-poodle.png
2022-10-15 22:47:05.915761,detailMain_tosa.png
2022-10-15 22:47:11.923622,detailMain_toy-manchester-terrier.png
2022-10-15 22:47:17.932826,detailMain_toy-poodle.png
2022-10-15 22:47:23.956914,detailMain_weimaraner.png
2022-10-15 22:47:29.964039,detailMain_welsh-corgi-cardigan.png
2022-10-15 22:47:35.971493,detailMain_welsh-corgi-pembroke.png
2022-10-15 22:47:41.982316,detailMain_welsh-terrier.png
2022-10-15 22:47:48.009825,detailMain_west-highland-white-terrier.png
2022-10-15 22:47:54.018231,detailMain_whippet.png
2022-10-15 22:48:00.025509,detailMain_wirefox-terrier.png
2022-10-15 22:48:06.035536,image_1.jpg
2022-10-15 22:48:12.042134,image_2.jpg
2022-10-15 22:48:18.053430,image_3.jpg
