time,height,width,Gaze point X,Gaze point Y
2022-10-15 22:46:23.870000,1080,1920,1093,317
2022-10-15 22:46:23.880000,1080,1920,1097,317
2022-10-15 22:46:23.900000,1080,1920,1089,320
2022-10-15 22:46:23.920000,1080,1920,1093,313
2022-10-15 22:46:23.930000,1080,1920,1094,308
2022-10-15 22:46:23.950000,1080,1920,1093,300
2022-10-15 22:46:23.970000,1080,1920,1094,304
2022-10-15 22:46:23.980000,1080,1920,1091,318
2022-10-15 22:46:24,1080,1920,1087,323
2022-10-15 22:46:24.020000,1080,1920,1087,322
2022-10-15 22:46:24.030000,1080,1920,1093,319
2022-10-15 22:46:24.050000,1080,1920,1093,312
2022-10-15 22:46:24.070000,1080,1920,1090,311
2022-10-15 22:46:24.080000,1080,1920,1090,313
2022-10-15 22:46:24.100000,1080,1920,1088,314
2022-10-15 22:46:24.120000,1080,1920,1090,313
2022-10-15 22:46:24.130000,1080,1920,1086,308
2022-10-15 22:46:24.150000,1080,1920,1083,314
2022-10-15 22:46:24.170000,1080,1920,1085,316
2022-10-15 22:46:24.180000,1080,1920,1083,315
2022-10-15 22:46:24.200000,1080,1920,1084,322
2022-10-15 22:46:24.220000,1080,1920,1100,286
2022-10-15 22:46:24.230000,1080,1920,1116,260
2022-10-15 22:46:24.250000,1080,1920,1111,264
2022-10-15 22:46:24.270000,1080,1920,1108,270
2022-10-15 22:46:24.280000,1080,1920,1108,276
2022-10-15 22:46:24.300000,1080,1920,1110,276
2022-10-15 22:46:24.320000,1080,1920,1111,276
2022-10-15 22:46:24.330000,1080,1920,1111,273
2022-10-15 22:46:24.350000,1080,1920,1109,277
2022-10-15 22:46:24.370000,1080,1920,1104,284
2022-10-15 22:46:24.380000,1080,1920,1105,285
2022-10-15 22:46:24.400000,1080,1920,1109,270
2022-10-15 22:46:24.420000,1080,1920,1108,260
2022-10-15 22:46:24.430000,1080,1920,1110,267
2022-10-15 22:46:24.450000,1080,1920,1112,278
2022-10-15 22:46:24.470000,1080,1920,1112,276
2022-10-15 22:46:24.480000,1080,1920,1113,274
2022-10-15 22:46:24.500000,1080,1920,1112,277
2022-10-15 22:46:24.520000,1080,1920,1114,275
2022-10-15 22:46:24.530000,1080,1920,1112,270
2022-10-15 22:46:24.550000,1080,1920,1112,265
2022-10-15 22:46:24.570000,1080,1920,1110,264
2022-10-15 22:46:24.580000,1080,1920,1110,271
2022-10-15 22:46:24.600000,1080,1920,1113,271
2022-10-15 22:46:24.620000,1080,1920,1114,272
2022-10-15 22:46:24.630000,1080,1920,1114,273
2022-10-15 22:46:24.650000,1080,1920,1112,272
2022-10-15 22:46:24.670000,1080,1920,1107,277
2022-10-15 22:46:24.680000,1080,1920,1107,272
2022-10-15 22:46:24.700000,1080,1920,1110,266
2022-10-15 22:46:24.720000,1080,1920,1112,269
2022-10-15 22:46:24.730000,1080,1920,1114,271
2022-10-15 22:46:24.750000,1080,1920,1112,275
2022-10-15 22:46:24.770000,1080,1920,1111,281
2022-10-15 22:46:24.780000,1080,1920,1114,272
2022-10-15 22:46:24.800000,1080,1920,1109,268
2022-10-15 22:46:24.820000,1080,1920,1110,276
2022-10-15 22:46:24.830000,1080,1920,1115,273
2022-10-15 22:46:24.850000,1080,1920,1112,272
2022-10-15 22:46:24.870000,1080,1920,1109,281
2022-10-15 22:46:24.880000,1080,1920,1111,278
2022-10-15 22:46:24.900000,1080,1920,1112,278
2022-10-15 22:46:24.920000,1080,1920,1106,282
2022-10-15 22:46:24.930000,1080,1920,1104,284
2022-10-15 22:46:24.950000,1080,1920,1103,282
2022-10-15 22:46:24.970000,1080,1920,1105,275
2022-10-15 22:46:24.980000,1080,1920,1102,276
2022-10-15 22:46:25,1080,1920,1102,277
2022-10-15 22:46:25.020000,1080,1920,1103,275
2022-10-15 22:46:25.030000,1080,1920,1100,277
2022-10-15 22:46:25.050000,1080,1920,1103,276
2022-10-15 22:46:25.070000,1080,1920,1104,276
2022-10-15 22:46:25.080000,1080,1920,1103,281
2022-10-15 22:46:25.100000,1080,1920,1105,287
2022-10-15 22:46:25.120000,1080,1920,1103,288
2022-10-15 22:46:25.130000,1080,1920,1106,285
2022-10-15 22:46:25.150000,1080,1920,1107,282
2022-10-15 22:46:25.170000,1080,1920,1103,285
2022-10-15 22:46:25.180000,1080,1920,1104,287
2022-10-15 22:46:25.200000,1080,1920,1102,275
2022-10-15 22:46:25.220000,1080,1920,1099,274
2022-10-15 22:46:25.230000,1080,1920,1120,294
2022-10-15 22:46:25.250000,1080,1920,1145,313
2022-10-15 22:46:25.270000,1080,1920,1139,305
2022-10-15 22:46:25.280000,1080,1920,1142,310
2022-10-15 22:46:25.300000,1080,1920,1142,318
2022-10-15 22:46:25.320000,1080,1920,1137,325
2022-10-15 22:46:25.330000,1080,1920,1139,325
2022-10-15 22:46:25.350000,1080,1920,1141,327
2022-10-15 22:46:25.370000,1080,1920,1143,318
2022-10-15 22:46:25.380000,1080,1920,1142,317
2022-10-15 22:46:25.400000,1080,1920,1138,320
2022-10-15 22:46:25.420000,1080,1920,1140,318
2022-10-15 22:46:25.430000,1080,1920,1146,313
2022-10-15 22:46:25.450000,1080,1920,1142,312
2022-10-15 22:46:25.470000,1080,1920,1136,309
2022-10-15 22:46:25.480000,1080,1920,1138,310
2022-10-15 22:46:25.500000,1080,1920,1142,311
2022-10-15 22:46:25.520000,1080,1920,1145,303
2022-10-15 22:46:25.530000,1080,1920,1141,309
2022-10-15 22:46:25.550000,1080,1920,1137,322
2022-10-15 22:46:25.570000,1080,1920,1141,299
2022-10-15 22:46:25.580000,1080,1920,1140,309
2022-10-15 22:46:25.600000,1080,1920,1138,305
2022-10-15 22:46:25.610000,1080,1920,1133,317
2022-10-15 22:46:25.630000,1080,1920,1121,317
2022-10-15 22:46:25.650000,1080,1920,1086,350
2022-10-15 22:46:25.670000,1080,1920,1082,489
2022-10-15 22:46:25.680000,1080,1920,1097,686
2022-10-15 22:46:25.700000,1080,1920,1039,711
2022-10-15 22:46:25.710000,1080,1920,1024,742
2022-10-15 22:46:25.750000,1080,1920,1066,561
2022-10-15 22:46:25.770000,1080,1920,1083,477
2022-10-15 22:46:25.780000,1080,1920,1102,373
2022-10-15 22:46:25.800000,1080,1920,1096,356
2022-10-15 22:46:25.810000,1080,1920,1108,343
2022-10-15 22:46:25.830000,1080,1920,1104,379
2022-10-15 22:46:25.850000,1080,1920,1105,392
2022-10-15 22:46:25.860000,1080,1920,1104,385
2022-10-15 22:46:25.880000,1080,1920,1146,355
2022-10-15 22:46:25.900000,1080,1920,1189,289
2022-10-15 22:46:25.920000,1080,1920,1208,230
2022-10-15 22:46:25.930000,1080,1920,1204,251
2022-10-15 22:46:25.950000,1080,1920,1207,255
2022-10-15 22:46:25.960000,1080,1920,1204,262
2022-10-15 22:46:25.980000,1080,1920,1208,260
2022-10-15 22:46:26,1080,1920,1208,262
2022-10-15 22:46:26.020000,1080,1920,1201,262
2022-10-15 22:46:26.030000,1080,1920,1203,262
2022-10-15 22:46:26.050000,1080,1920,1206,269
2022-10-15 22:46:26.060000,1080,1920,1201,239
2022-10-15 22:46:26.080000,1080,1920,1057,265
2022-10-15 22:46:26.100000,1080,1920,964,296
2022-10-15 22:46:26.110000,1080,1920,935,277
2022-10-15 22:46:26.130000,1080,1920,930,274
2022-10-15 22:46:26.150000,1080,1920,946,234
2022-10-15 22:46:26.170000,1080,1920,953,201
2022-10-15 22:46:26.180000,1080,1920,953,201
2022-10-15 22:46:26.200000,1080,1920,955,221
2022-10-15 22:46:26.210000,1080,1920,962,333
2022-10-15 22:46:26.230000,1080,1920,963,423
2022-10-15 22:46:26.400000,1080,1920,969,219
2022-10-15 22:46:26.430000,1080,1920,997,194
2022-10-15 22:46:26.450000,1080,1920,989,202
2022-10-15 22:46:26.460000,1080,1920,991,199
2022-10-15 22:46:26.480000,1080,1920,993,192
2022-10-15 22:46:26.500000,1080,1920,1039,221
2022-10-15 22:46:26.520000,1080,1920,1214,250
2022-10-15 22:46:26.530000,1080,1920,1248,244
2022-10-15 22:46:26.550000,1080,1920,1236,237
2022-10-15 22:46:26.560000,1080,1920,1237,241
2022-10-15 22:46:26.580000,1080,1920,1242,241
2022-10-15 22:46:26.600000,1080,1920,1241,247
2022-10-15 22:46:26.610000,1080,1920,1242,248
2022-10-15 22:46:26.630000,1080,1920,1243,251
2022-10-15 22:46:26.650000,1080,1920,1238,248
2022-10-15 22:46:26.670000,1080,1920,1240,244
2022-10-15 22:46:26.680000,1080,1920,1241,249
