time,height,width,Gaze point X,Gaze point Y
2022-10-15 22:46:05.850000,1080,1920,1109,351
2022-10-15 22:46:05.860000,1080,1920,1120,361
2022-10-15 22:46:05.880000,1080,1920,1116,359
2022-10-15 22:46:05.900000,1080,1920,1116,362
2022-10-15 22:46:05.910000,1080,1920,1119,362
2022-10-15 22:46:05.930000,1080,1920,1121,365
2022-10-15 22:46:05.950000,1080,1920,1117,373
2022-10-15 22:46:05.960000,1080,1920,1120,368
2022-10-15 22:46:05.980000,1080,1920,1123,365
2022-10-15 22:46:06,1080,1920,1118,372
2022-10-15 22:46:06.010000,1080,1920,1125,384
2022-10-15 22:46:06.030000,1080,1920,1166,426
2022-10-15 22:46:06.050000,1080,1920,1234,489
2022-10-15 22:46:06.060000,1080,1920,1253,473
2022-10-15 22:46:06.080000,1080,1920,1254,474
2022-10-15 22:46:06.100000,1080,1920,1255,474
2022-10-15 22:46:06.110000,1080,1920,1257,480
2022-10-15 22:46:06.130000,1080,1920,1252,489
2022-10-15 22:46:06.150000,1080,1920,1228,467
2022-10-15 22:46:06.330000,1080,1920,1145,490
2022-10-15 22:46:06.350000,1080,1920,1183,485
2022-10-15 22:46:06.360000,1080,1920,1175,438
2022-10-15 22:46:06.380000,1080,1920,1174,444
2022-10-15 22:46:06.400000,1080,1920,1187,456
2022-10-15 22:46:06.410000,1080,1920,1181,455
2022-10-15 22:46:06.430000,1080,1920,1166,438
2022-10-15 22:46:06.450000,1080,1920,1165,458
2022-10-15 22:46:06.460000,1080,1920,1170,447
2022-10-15 22:46:06.480000,1080,1920,1172,450
2022-10-15 22:46:06.500000,1080,1920,1166,451
2022-10-15 22:46:06.510000,1080,1920,1161,444
2022-10-15 22:46:06.530000,1080,1920,1163,446
2022-10-15 22:46:06.550000,1080,1920,1168,448
2022-10-15 22:46:06.560000,1080,1920,1163,457
2022-10-15 22:46:06.580000,1080,1920,1162,463
2022-10-15 22:46:06.600000,1080,1920,1167,460
2022-10-15 22:46:06.610000,1080,1920,1166,456
2022-10-15 22:46:06.630000,1080,1920,1168,452
2022-10-15 22:46:06.650000,1080,1920,1164,460
2022-10-15 22:46:06.660000,1080,1920,1162,466
2022-10-15 22:46:06.680000,1080,1920,1165,459
2022-10-15 22:46:06.700000,1080,1920,1162,466
2022-10-15 22:46:06.710000,1080,1920,1159,467
2022-10-15 22:46:06.730000,1080,1920,1158,466
2022-10-15 22:46:06.750000,1080,1920,1163,466
2022-10-15 22:46:06.760000,1080,1920,1165,467
2022-10-15 22:46:06.780000,1080,1920,1164,472
2022-10-15 22:46:06.800000,1080,1920,1161,479
2022-10-15 22:46:06.810000,1080,1920,1161,478
2022-10-15 22:46:06.830000,1080,1920,1159,475
2022-10-15 22:46:06.850000,1080,1920,1157,473
2022-10-15 22:46:06.860000,1080,1920,1155,476
2022-10-15 22:46:06.880000,1080,1920,1150,477
2022-10-15 22:46:06.900000,1080,1920,1152,477
2022-10-15 22:46:06.910000,1080,1920,1155,478
2022-10-15 22:46:06.930000,1080,1920,1159,477
2022-10-15 22:46:06.940000,1080,1920,1159,478
2022-10-15 22:46:06.960000,1080,1920,1154,485
2022-10-15 22:46:06.980000,1080,1920,1153,488
2022-10-15 22:46:07,1080,1920,1174,493
2022-10-15 22:46:07.010000,1080,1920,1190,506
2022-10-15 22:46:07.030000,1080,1920,1191,522
2022-10-15 22:46:07.050000,1080,1920,1193,518
2022-10-15 22:46:07.060000,1080,1920,1194,513
2022-10-15 22:46:07.080000,1080,1920,1189,512
2022-10-15 22:46:07.090000,1080,1920,1187,520
2022-10-15 22:46:07.110000,1080,1920,1185,522
2022-10-15 22:46:07.130000,1080,1920,1187,519
2022-10-15 22:46:07.150000,1080,1920,1190,521
2022-10-15 22:46:07.160000,1080,1920,1187,521
2022-10-15 22:46:07.180000,1080,1920,1182,521
2022-10-15 22:46:07.190000,1080,1920,1183,514
2022-10-15 22:46:07.210000,1080,1920,1188,515
2022-10-15 22:46:07.230000,1080,1920,1183,525
2022-10-15 22:46:07.250000,1080,1920,1182,523
2022-10-15 22:46:07.260000,1080,1920,1189,528
2022-10-15 22:46:07.280000,1080,1920,1191,532
2022-10-15 22:46:07.300000,1080,1920,1191,538
2022-10-15 22:46:07.310000,1080,1920,1184,539
2022-10-15 22:46:07.330000,1080,1920,1185,535
2022-10-15 22:46:07.340000,1080,1920,1188,534
2022-10-15 22:46:07.360000,1080,1920,1184,531
2022-10-15 22:46:07.380000,1080,1920,1165,516
2022-10-15 22:46:07.400000,1080,1920,1142,488
2022-10-15 22:46:07.410000,1080,1920,1148,491
2022-10-15 22:46:07.430000,1080,1920,1144,495
2022-10-15 22:46:07.440000,1080,1920,1147,491
2022-10-15 22:46:07.460000,1080,1920,1145,492
2022-10-15 22:46:07.480000,1080,1920,1145,495
2022-10-15 22:46:07.500000,1080,1920,1147,487
2022-10-15 22:46:07.510000,1080,1920,1143,484
2022-10-15 22:46:07.530000,1080,1920,1105,468
2022-10-15 22:46:07.550000,1080,1920,1094,457
2022-10-15 22:46:07.560000,1080,1920,991,267
2022-10-15 22:46:07.580000,1080,1920,991,260
2022-10-15 22:46:07.590000,1080,1920,985,257
2022-10-15 22:46:07.610000,1080,1920,985,255
2022-10-15 22:46:07.630000,1080,1920,991,257
2022-10-15 22:46:07.650000,1080,1920,989,260
2022-10-15 22:46:07.660000,1080,1920,987,260
2022-10-15 22:46:07.680000,1080,1920,984,263
2022-10-15 22:46:07.690000,1080,1920,983,260
2022-10-15 22:46:07.710000,1080,1920,985,260
2022-10-15 22:46:07.730000,1080,1920,988,259
2022-10-15 22:46:07.750000,1080,1920,987,258
2022-10-15 22:46:07.760000,1080,1920,985,255
2022-10-15 22:46:07.780000,1080,1920,983,256
2022-10-15 22:46:07.800000,1080,1920,991,268
2022-10-15 22:46:07.810000,1080,1920,1067,275
2022-10-15 22:46:07.830000,1080,1920,1210,281
2022-10-15 22:46:07.840000,1080,1920,1260,275
2022-10-15 22:46:07.860000,1080,1920,1250,281
2022-10-15 22:46:07.880000,1080,1920,1248,287
2022-10-15 22:46:07.900000,1080,1920,1250,286
2022-10-15 22:46:07.910000,1080,1920,1253,275
2022-10-15 22:46:07.930000,1080,1920,1254,274
2022-10-15 22:46:07.940000,1080,1920,1250,276
2022-10-15 22:46:07.960000,1080,1920,1254,269
2022-10-15 22:46:07.980000,1080,1920,1251,274
2022-10-15 22:46:08,1080,1920,1252,283
2022-10-15 22:46:08.010000,1080,1920,1253,294
2022-10-15 22:46:08.190000,1080,1920,1211,264
2022-10-15 22:46:08.210000,1080,1920,1204,228
2022-10-15 22:46:08.230000,1080,1920,1207,207
2022-10-15 22:46:08.250000,1080,1920,1212,215
2022-10-15 22:46:08.260000,1080,1920,1212,194
2022-10-15 22:46:08.280000,1080,1920,1224,183
2022-10-15 22:46:08.300000,1080,1920,1221,202
2022-10-15 22:46:08.310000,1080,1920,1218,205
2022-10-15 22:46:08.330000,1080,1920,1223,200
2022-10-15 22:46:08.340000,1080,1920,1223,192
2022-10-15 22:46:08.360000,1080,1920,1221,192
2022-10-15 22:46:08.380000,1080,1920,1218,194
2022-10-15 22:46:08.390000,1080,1920,1211,182
2022-10-15 22:46:08.410000,1080,1920,1220,182
2022-10-15 22:46:08.430000,1080,1920,1226,192
2022-10-15 22:46:08.440000,1080,1920,1227,196
2022-10-15 22:46:08.460000,1080,1920,1219,201
2022-10-15 22:46:08.480000,1080,1920,1216,201
2022-10-15 22:46:08.490000,1080,1920,1219,205
2022-10-15 22:46:08.510000,1080,1920,1220,205
2022-10-15 22:46:08.530000,1080,1920,1214,208
2022-10-15 22:46:08.540000,1080,1920,1214,213
2022-10-15 22:46:08.560000,1080,1920,1215,212
2022-10-15 22:46:08.580000,1080,1920,1210,210
2022-10-15 22:46:08.590000,1080,1920,1208,210
2022-10-15 22:46:08.610000,1080,1920,1215,211
2022-10-15 22:46:08.630000,1080,1920,1212,208
2022-10-15 22:46:08.640000,1080,1920,1189,229
2022-10-15 22:46:08.660000,1080,1920,1081,369
2022-10-15 22:46:08.680000,1080,1920,1069,407
2022-10-15 22:46:08.690000,1080,1920,1077,448
2022-10-15 22:46:08.710000,1080,1920,1086,444
2022-10-15 22:46:08.730000,1080,1920,1076,449
2022-10-15 22:46:08.740000,1080,1920,1075,450
2022-10-15 22:46:08.760000,1080,1920,1079,445
2022-10-15 22:46:08.780000,1080,1920,1079,451
2022-10-15 22:46:08.790000,1080,1920,1080,453
2022-10-15 22:46:08.810000,1080,1920,1084,448
2022-10-15 22:46:08.830000,1080,1920,1094,471
2022-10-15 22:46:08.840000,1080,1920,1097,484
2022-10-15 22:46:08.980000,1080,1920,1135,485
2022-10-15 22:46:08.990000,1080,1920,1142,480
2022-10-15 22:46:09.010000,1080,1920,1150,473
2022-10-15 22:46:09.030000,1080,1920,1154,427
2022-10-15 22:46:09.040000,1080,1920,1136,420
2022-10-15 22:46:09.060000,1080,1920,1157,433
2022-10-15 22:46:09.080000,1080,1920,1160,427
2022-10-15 22:46:09.090000,1080,1920,1151,415
2022-10-15 22:46:09.110000,1080,1920,1154,423
2022-10-15 22:46:09.130000,1080,1920,1154,427
2022-10-15 22:46:09.140000,1080,1920,1156,433
2022-10-15 22:46:09.160000,1080,1920,1157,436
2022-10-15 22:46:09.180000,1080,1920,1159,430
2022-10-15 22:46:09.190000,1080,1920,1159,430
2022-10-15 22:46:09.210000,1080,1920,1154,438
2022-10-15 22:46:09.230000,1080,1920,1152,439
2022-10-15 22:46:09.240000,1080,1920,1153,432
2022-10-15 22:46:09.260000,1080,1920,1152,431
2022-10-15 22:46:09.280000,1080,1920,1147,429
2022-10-15 22:46:09.290000,1080,1920,1138,429
2022-10-15 22:46:09.310000,1080,1920,1142,432
2022-10-15 22:46:09.330000,1080,1920,1148,430
2022-10-15 22:46:09.340000,1080,1920,1151,427
2022-10-15 22:46:09.360000,1080,1920,1150,424
2022-10-15 22:46:09.380000,1080,1920,1149,427
2022-10-15 22:46:09.390000,1080,1920,1146,435
2022-10-15 22:46:09.410000,1080,1920,1144,438
2022-10-15 22:46:09.430000,1080,1920,1147,430
2022-10-15 22:46:09.440000,1080,1920,1149,436
2022-10-15 22:46:09.460000,1080,1920,1148,434
2022-10-15 22:46:09.480000,1080,1920,1146,483
2022-10-15 22:46:09.490000,1080,1920,1156,575
2022-10-15 22:46:09.510000,1080,1920,1153,581
2022-10-15 22:46:09.530000,1080,1920,1145,593
2022-10-15 22:46:09.540000,1080,1920,1152,591
2022-10-15 22:46:09.560000,1080,1920,1154,586
2022-10-15 22:46:09.580000,1080,1920,1149,587
2022-10-15 22:46:09.590000,1080,1920,1154,587
2022-10-15 22:46:09.610000,1080,1920,1156,583
2022-10-15 22:46:09.630000,1080,1920,1150,583
2022-10-15 22:46:09.640000,1080,1920,1154,582
2022-10-15 22:46:09.660000,1080,1920,1153,582
2022-10-15 22:46:09.680000,1080,1920,1148,581
2022-10-15 22:46:09.690000,1080,1920,1155,578
2022-10-15 22:46:09.710000,1080,1920,1159,577
2022-10-15 22:46:09.730000,1080,1920,1157,581
2022-10-15 22:46:09.740000,1080,1920,1156,584
2022-10-15 22:46:09.760000,1080,1920,1149,580
2022-10-15 22:46:09.780000,1080,1920,1148,580
2022-10-15 22:46:09.790000,1080,1920,1150,580
2022-10-15 22:46:09.810000,1080,1920,1152,580
2022-10-15 22:46:09.830000,1080,1920,1147,583
2022-10-15 22:46:09.840000,1080,1920,1144,581
2022-10-15 22:46:09.860000,1080,1920,1145,580
2022-10-15 22:46:09.880000,1080,1920,1147,580
2022-10-15 22:46:09.890000,1080,1920,1150,584
2022-10-15 22:46:09.910000,1080,1920,1150,590
2022-10-15 22:46:09.930000,1080,1920,1148,595
2022-10-15 22:46:09.940000,1080,1920,1146,595
2022-10-15 22:46:09.960000,1080,1920,1149,593
2022-10-15 22:46:09.980000,1080,1920,1149,585
2022-10-15 22:46:09.990000,1080,1920,1141,586
2022-10-15 22:46:10.010000,1080,1920,1141,592
2022-10-15 22:46:10.030000,1080,1920,1145,587
2022-10-15 22:46:10.040000,1080,1920,1142,589
2022-10-15 22:46:10.060000,1080,1920,1145,591
2022-10-15 22:46:10.080000,1080,1920,1145,590
2022-10-15 22:46:10.090000,1080,1920,1158,580
2022-10-15 22:46:10.110000,1080,1920,1193,555
2022-10-15 22:46:10.130000,1080,1920,1237,503
2022-10-15 22:46:10.140000,1080,1920,1233,491
2022-10-15 22:46:10.160000,1080,1920,1239,496
2022-10-15 22:46:10.180000,1080,1920,1243,498
2022-10-15 22:46:10.190000,1080,1920,1242,497
2022-10-15 22:46:10.210000,1080,1920,1241,492
2022-10-15 22:46:10.230000,1080,1920,1234,486
2022-10-15 22:46:10.240000,1080,1920,1233,494
2022-10-15 22:46:10.260000,1080,1920,1238,496
2022-10-15 22:46:10.280000,1080,1920,1234,481
2022-10-15 22:46:10.290000,1080,1920,1217,466
2022-10-15 22:46:10.460000,1080,1920,1227,512
2022-10-15 22:46:10.480000,1080,1920,1220,509
2022-10-15 22:46:10.490000,1080,1920,1220,473
2022-10-15 22:46:10.510000,1080,1920,1219,473
2022-10-15 22:46:10.530000,1080,1920,1223,484
2022-10-15 22:46:10.540000,1080,1920,1224,487
2022-10-15 22:46:10.560000,1080,1920,1218,467
2022-10-15 22:46:10.580000,1080,1920,1219,462
2022-10-15 22:46:10.590000,1080,1920,1220,462
2022-10-15 22:46:10.610000,1080,1920,1217,463
2022-10-15 22:46:10.630000,1080,1920,1221,454
2022-10-15 22:46:10.640000,1080,1920,1224,457
2022-10-15 22:46:10.660000,1080,1920,1223,456
2022-10-15 22:46:10.680000,1080,1920,1225,447
2022-10-15 22:46:10.690000,1080,1920,1076,450
2022-10-15 22:46:10.710000,1080,1920,1073,458
2022-10-15 22:46:10.730000,1080,1920,1076,463
2022-10-15 22:46:10.740000,1080,1920,1074,458
